subsite_store,shipment_state,total,currency,bill_city,bill_zipcode,bill_country_iso_name,quantity,completed_year,completed_month,completed_day
Klippkungen,shipped,379.0,NOK,Stordal,6250,NO,1,2019,3,31
Klippkungen,shipped,466.0,SEK,Älvängen,44633,SE,1,2019,4,2
Klippkungen,shipped,545.0,SEK,Hästveda,28276,SE,1,2019,4,2
Klippkungen,shipped,349.0,NOK,Buvika,7350,NO,1,2019,4,2
Klippkungen,shipped,307.0,NOK,Snertingdal,2838,NO,2,2019,6,8
Klippkungen,shipped,405.9,SEK,Alingsås,44195,SE,1,2019,4,3
Klippkungen,shipped,400.0,NOK,Sunndalsøra,6600,NO,1,2019,4,3
Klippkungen,shipped,627.8,SEK,Kungsängen,19636,SE,1,2019,4,3
Klippkungen,shipped,327.0,SEK,Karlstad,65594,SE,2,2019,4,3
Klippkungen,shipped,391.0,NOK,Bagn,2930,NO,1,2019,4,8
Klippkungen,shipped,1883.0,SEK,Eringsboda,37298,SE,2,2019,8,7
Klippkungen,shipped,401.0,NOK,Sandnes,4321,NO,1,2019,7,6
Klippkungen,shipped,188.0,SEK,Vretstorp,69450,SE,1,2019,4,10
Klippkungen,ready,1343.01,SEK,Holmsjö,37338,SE,1,2019,4,10
Klippkungen,shipped,1032.11,DKK,Vordingborg,4760,DK,2,2019,4,11
Klippkungen,shipped,2188.0,SEK,Norrköping,60226,SE,1,2019,4,12
Klippkungen,shipped,277.0,SEK,Helsingborg,25441,SE,1,2019,4,13
Klippkungen,shipped,377.0,SEK,Gustavsberg,13441,SE,1,2019,5,3
Klippkungen,shipped,337.0,NOK,Melbu,8445,NO,1,2019,4,14
Klippkungen,shipped,669.0,SEK,Uddevalla,45151,SE,1,2019,5,15
Klippkungen,shipped,535.0,SEK,VÄSTERVIK,59340,SE,1,2019,4,18
Klippkungen,shipped,394.0,NOK,Stonglandseidet,9392,NO,1,2019,4,22
Klippkungen,shipped,1015.34,DKK,Grenaa,8500,DK,1,2019,4,22
Klippkungen,shipped,595.0,SEK,Falkenberg,31135,SE,1,2019,8,26
Klippkungen,shipped,546.0,SEK,Göteborg,41523,SE,2,2019,4,24
Klippkungen,shipped,427.0,SEK,Göteborg,41523,SE,2,2019,4,30
Klippkungen,shipped,337.0,NOK,Tinn Austbygd,3650,NO,1,2019,9,7
Klippkungen,shipped,568.0,SEK,Hörby,24235,SE,1,2019,4,24
Klippkungen,shipped,347.0,NOK,Hafrsfjord,4042,NO,1,2019,5,17
Godisgruvan,shipped,985.0,SEK,Degeberga,29795,SE,1,2019,4,27
Klippkungen,shipped,1199.9,SEK,Stockholm,11430,SE,1,2019,5,27
Klippkungen,shipped,607.0,SEK,Slite,62448,SE,1,2019,4,30
Klippkungen,shipped,514.9,SEK,Göteborg,41523,SE,2,2019,5,4
Klippkungen,shipped,852.0,SEK,Göteborg,41317,SE,1,2019,5,1
Klippkungen,shipped,400.0,NOK,RØST,8064,NO,1,2019,5,1
Klippkungen,shipped,403.9,NOK,Honningsvåg,9750,NO,1,2019,5,4
Klippkungen,shipped,456.0,SEK,Åtvidaberg,59732,SE,1,2019,7,3
Klippkungen,shipped,743.0,SEK,Mörsil,83741,SE,1,2019,9,26
Klippkungen,shipped,665.0,SEK,Älmhult,34334,SE,1,2019,6,17
Klippkungen,shipped,277.0,NOK,Gol,3551,NO,1,2019,5,7
Klippkungen,shipped,449.0,SEK,Bollnäs,82134,SE,1,2019,6,10
Klippkungen,shipped,427.0,SEK,Göteborg,41523,SE,2,2019,5,13
Godisgruvan,shipped,380.9,SEK,Älvsbyn,94231,SE,1,2019,5,9
Klippkungen,shipped,1364.8,SEK,Linköping,58226,SE,1,2019,5,9
Klippkungen,shipped,566.0,SEK,Eslöv,24136,SE,1,2019,7,1
Klippkungen,shipped,394.85,NOK,Os,5211,NO,1,2019,6,3
Klippkungen,shipped,873.91,SEK,Ronneby,37273,SE,1,2019,12,4
Klippkungen,shipped,873.91,SEK,Ronneby,37273,SE,1,2019,12,4
Klippkungen,shipped,400.0,NOK,Bøverbru,2846,NO,1,2019,5,15
Klippkungen,shipped,307.0,NOK,Ålesund,6014,NO,1,2019,10,10
Klippkungen,shipped,614.41,DKK,Højslev,7840,DK,1,2019,6,9
Klippkungen,shipped,2034.0,DKK,Tarm,6880,DK,3,2019,5,24
Klippkungen,shipped,1264.0,SEK,Västerås,72222,SE,1,2019,7,24
Klippkungen,shipped,375.0,NOK,Høyanger,6993,NO,1,2019,5,14
Klippkungen,shipped,184.53,DKK,borup,4140,DK,1,2019,5,14
Klippkungen,shipped,1373.0,SEK,Valdemarsvik,61592,SE,1,2019,10,10
Klippkungen,shipped,1373.0,SEK,Valdemarsvik,61592,SE,1,2019,10,10
Klippkungen,shipped,419.74,DKK,Holbæk,4300,DK,1,2019,5,16
Klippkungen,shipped,528.66,DKK,Nørresundby,9400,DK,3,2019,5,17
Klippkungen,shipped,602.0,SEK,Märsta,19544,SE,1,2019,5,17
Klippkungen,shipped,674.67,DKK,Hobro,9500,DK,1,2019,5,18
Klippkungen,shipped,754.0,SEK,Kärna,44270,SE,1,2019,5,19
Klippkungen,shipped,356.0,SEK,Vagnhärad,61971,SE,1,2019,9,7
Klippkungen,shipped,427.0,SEK,Göteborg,41523,SE,2,2019,5,18
Klippkungen,shipped,427.0,SEK,Göteborg,41523,SE,2,2019,5,28
Klippkungen,shipped,400.0,NOK,Stokmarknes,8450,NO,1,2019,5,18
Klippkungen,shipped,386.0,SEK,Gällivare,98235,SE,1,2020,1,7
Godisgruvan,shipped,490.0,SEK,Vittsjö,28268,SE,1,2019,5,28
Klippkungen,shipped,777.12,DKK,Ølsted ,3310 ,DK,1,2019,10,14
Klippkungen,shipped,777.12,DKK,Ølsted ,3310 ,DK,1,2019,10,14
Klippkungen,shipped,228.0,SEK,Funäsdalen,84095,SE,1,2019,6,25
Klippkungen,shipped,622.0,SEK,Märsta,19554,SE,1,2019,7,10
Klippkungen,shipped,622.0,SEK,Märsta,19554,SE,1,2019,7,10
Klippkungen,shipped,168.0,SEK,Uppsala,75327,SE,1,2019,5,26
Klippkungen,ready,447.3,DKK,Toftlund ,6520,DK,1,2019,6,11
Klippkungen,shipped,411.35,DKK,Herfølge,4681,DK,1,2019,5,25
Klippkungen,shipped,503.11,DKK,Herlev,2730,DK,1,2019,7,6
Klippkungen,shipped,1468.21,DKK,Gudhjem,3760,DK,1,2019,6,6
Klippkungen,shipped,1468.21,DKK,Gudhjem,3760,DK,1,2019,6,6
Klippkungen,shipped,581.78,DKK,Helsinge,3209,DK,1,2019,7,6
Klippkungen,shipped,273.68,DKK,Tranbjerg J,8310,DK,1,2019,5,27
Klippkungen,shipped,376.0,NOK,Røst,8064,NO,1,2019,5,27
Klippkungen,shipped,427.0,SEK,Göteborg,41523,SE,2,2019,6,4
Klippkungen,shipped,2051.8,SEK,Borlänge,78478,SE,1,2019,5,30
Klippkungen,shipped,396.0,NOK,Fogn,4164,NO,1,2019,6,1
Klippkungen,shipped,900.7,DKK,Vordingborg,4760,DK,2,2019,6,1
Godisgruvan,shipped,447.0,SEK,Ronneby,37232,SE,1,2019,6,3
Klippkungen,shipped,427.0,SEK,Göteborg,41523,SE,2,2019,6,10
Klippkungen,shipped,376.0,SEK,Vallentuna,18635,SE,1,2019,6,4
Klippkungen,shipped,386.0,NOK,Vennesla,4707,NO,1,2019,6,4
Klippkungen,shipped,402.0,NOK,TANEM,7549,NO,1,2019,6,14
Klippkungen,shipped,193.0,SEK,Åled,31350,SE,1,2019,7,2
Klippkungen,shipped,1090.0,SEK,Örnsköldsvik,89133,SE,1,2019,6,6
Klippkungen,shipped,817.0,SEK,Borlänge,78454,SE,1,2019,9,26
Klippkungen,shipped,920.0,SEK,Vännäs,91133,SE,1,2019,10,31
Klippkungen,shipped,971.0,SEK,Tungelsta,13754,SE,1,2019,6,7
Klippkungen,shipped,523.61,DKK,farsoe,9640,DK,1,2019,7,18
Klippkungen,shipped,263.0,NOK,Snertingdal,2838,NO,1,2019,6,8
Klippkungen,shipped,327.0,NOK,Snertingdal,2838,NO,1,2019,7,31
Klippkungen,shipped,513.11,DKK,Nexø,3730,DK,1,2019,8,9
Klippkungen,shipped,371.91,SEK,Rimbo,76241,SE,1,2019,6,8
Klippkungen,shipped,1290.19,DKK,Hjørring,9800,DK,1,2019,6,24
Klippkungen,shipped,550.0,SEK,Göteborg,41523,SE,2,2019,7,1
Klippkungen,shipped,553.72,DKK,Skærbæk,6780,DK,1,2019,6,11
Klippkungen,shipped,173.6,DKK,Middelfart,5500,DK,1,2019,6,12
Klippkungen,shipped,461.59,DKK,Helsingør,3000,DK,1,2019,7,4
Klippkungen,shipped,511.4,DKK,Ringsted,4100,DK,1,2019,8,4
Klippkungen,shipped,502.99,DKK,Brønshøj,2700,DK,1,2019,7,2
Klippkungen,shipped,502.99,DKK,Brønshøj,2700,DK,1,2019,7,2
Klippkungen,shipped,345.0,NOK,Averøy,6533,NO,1,2019,6,28
Klippkungen,shipped,303.38,DKK,Jægerspris,3630,DK,1,2019,6,13
Klippkungen,shipped,401.0,NOK,Fåberg,2625,NO,1,2019,6,13
Klippkungen,shipped,347.0,NOK,Kristiansund N,6510,NO,1,2019,6,14
Klippkungen,shipped,978.96,DKK,Kbh s,2300,DK,1,2019,6,15
Klippkungen,shipped,487.53,DKK,Virum,2830,DK,1,2019,6,25
Klippkungen,shipped,1042.0,SEK,Stockholm,11550,SE,1,2019,6,17
Klippkungen,shipped,1042.0,SEK,Stockholm,11550,SE,1,2019,6,17
Klippkungen,shipped,446.0,SEK,Åkersberga,18433,SE,1,2019,6,22
Klippkungen,shipped,236.0,SEK,Holmsveden,82392,SE,1,2019,10,10
Klippkungen,shipped,317.0,NOK,Rundhaug,9336,NO,1,2019,6,22
Klippkungen,shipped,359.0,NOK,Ørsta,6150,NO,1,2019,6,23
Klippkungen,shipped,512.0,SEK,Delsbo,82471,SE,1,2019,7,2
Klippkungen,ready,663.0,SEK,Tåstrup,02630,SE,1,2019,6,29
Klippkungen,shipped,218.0,SEK,Flen,64292,SE,1,2019,6,30
Klippkungen,shipped,704.0,SEK,Grevie,26962,SE,1,2019,7,5
Klippkungen,shipped,550.0,SEK,Göteborg,41523,SE,2,2019,6,25
Klippkungen,shipped,262.0,NOK,Harstad,9406,NO,1,2019,6,25
Klippkungen,shipped,555.0,SEK,Furudal,79070,SE,1,2019,7,14
Klippkungen,shipped,555.0,SEK,Furudal,79070,SE,1,2019,7,14
Klippkungen,shipped,470.0,SEK,Grödinge,14771,SE,1,2019,6,26
Klippkungen,shipped,326.0,NOK,Steinsdalen,7740,NO,1,2019,6,26
Klippkungen,shipped,344.0,SEK,Luleå,97633,SE,1,2019,9,16
Klippkungen,shipped,506.47,DKK,Kalundborg,4400,DK,1,2019,6,28
Klippkungen,shipped,287.0,NOK,Hitra,7240,NO,1,2019,6,28
Klippkungen,shipped,301.0,NOK,Vadsø,9800,NO,1,2019,8,26
Klippkungen,shipped,386.0,NOK,Stjørdal,7500,NO,1,2019,7,6
Klippkungen,shipped,262.36,DKK,Odense SØ,5220,DK,1,2019,7,31
Klippkungen,shipped,391.0,NOK,Skudeneshavn,4280,NO,1,2019,6,29
Klippkungen,shipped,326.0,SEK,Hova,54831,SE,1,2019,7,28
Klippkungen,shipped,395.0,NOK,Vallersund,7167,NO,1,2019,6,30
Klippkungen,shipped,1454.0,SEK,Tenhult,56162,SE,1,2019,6,30
Klippkungen,shipped,736.0,SEK,Göteborg,41523,SE,2,2019,9,3
Klippkungen,shipped,267.0,SEK,Varberg,43244,SE,1,2019,7,1
Klippkungen,shipped,1744.0,SEK,Forshaga,66730,SE,1,2019,7,2
Klippkungen,shipped,1054.26,DKK,Rødby,4970,DK,1,2019,7,2
Klippkungen,shipped,1054.26,DKK,Rødby,4970,DK,1,2019,7,2
Klippkungen,shipped,233.0,SEK,Alfta,82231,SE,1,2019,9,9
Klippkungen,shipped,525.66,DKK,Klarup,9270,DK,1,2019,7,7
Klippkungen,shipped,505.66,DKK,Rødovre,2610,DK,1,2019,7,4
Klippkungen,shipped,330.9,NOK,Hamarvik,7263,NO,1,2019,7,4
Klippkungen,shipped,655.0,SEK,Sundsvall,85352,SE,1,2019,8,20
Klippkungen,shipped,655.0,SEK,Sundsvall,85352,SE,1,2019,8,20
Klippkungen,shipped,691.0,SEK,härnösand,87162,SE,1,2019,7,6
Klippkungen,shipped,227.0,SEK,Hisings Backa,42241,SE,1,2019,10,10
Klippkungen,shipped,326.0,NOK,Odda,5750,NO,1,2019,10,4
Klippkungen,shipped,951.0,SEK,Åsele,91932,SE,1,2019,7,8
Klippkungen,shipped,1210.6,SEK,Skänninge,59634,SE,1,2019,7,24
Klippkungen,shipped,551.0,SEK,Vingåker,64136,SE,1,2019,9,21
Klippkungen,shipped,9303.0,SEK,Krylbo,77550,SE,1,2019,7,8
Klippkungen,shipped,9303.0,SEK,Krylbo,77550,SE,1,2019,7,8
Klippkungen,shipped,9303.0,SEK,Krylbo,77550,SE,1,2019,7,8
Klippkungen,shipped,9303.0,SEK,Krylbo,77550,SE,1,2019,7,8
Klippkungen,shipped,1117.0,SEK,Motala,59171,SE,1,2019,7,9
Klippkungen,shipped,276.0,SEK,Ringarum,61574,SE,1,2019,10,30
Klippkungen,shipped,312.0,NOK,LYNGEN,9060,NO,1,2019,7,9
Klippkungen,shipped,485.0,SEK,Marieholm,24172,SE,1,2019,8,23
Klippkungen,shipped,827.0,DKK,Viborg,8800,DK,1,2019,12,4
Klippkungen,shipped,1054.36,DKK,vordingborg,4760,DK,2,2019,7,14
Klippkungen,shipped,349.0,NOK,Fyllingsdalen,5143,NO,1,2019,10,2
Klippkungen,shipped,1099.0,SEK,Tullinge,14652,SE,1,2019,7,14
Klippkungen,shipped,484.18,DKK,Odense Nv ,5210,DK,1,2019,8,12
Klippkungen,shipped,1786.0,SEK,Vingåker,64393,SE,1,2019,10,10
Klippkungen,shipped,188.0,NOK,Kristiansund N,6501,NO,1,2019,9,25
Godisgruvan,shipped,188.0,SEK,Tyresö,13540,SE,1,2019,7,15
Klippkungen,shipped,387.0,NOK,HASVIK,9590,NO,1,2019,7,24
Klippkungen,shipped,612.7,DKK,jaegerspris,3630,DK,1,2019,7,22
Klippkungen,shipped,527.3,DKK,Næstved,4700,DK,1,2019,8,1
Klippkungen,shipped,1079.84,DKK,strandby,9970,DK,1,2019,7,16
Klippkungen,shipped,406.0,SEK,Västervik,593 30,SE,1,2019,10,4
Klippkungen,shipped,565.0,SEK,Krokom,83532,SE,1,2019,8,16
Klippkungen,shipped,502.28,DKK,Herlev,2730,DK,1,2019,7,18
Klippkungen,shipped,88.53,EUR,Vaasa,65230,FI,1,2019,8,13
Klippkungen,shipped,288.0,NOK,Ulset,5118,NO,1,2019,7,25
Klippkungen,shipped,1081.0,SEK,BURSERYD,33378,SE,1,2019,7,20
Klippkungen,shipped,1081.0,SEK,BURSERYD,33378,SE,1,2019,7,20
Klippkungen,shipped,1081.0,SEK,BURSERYD,33378,SE,1,2019,7,20
Klippkungen,shipped,317.0,NOK,Fjellhamar,1472,NO,1,2019,7,23
Klippkungen,shipped,773.0,SEK,Tibro,54330,SE,1,2019,8,12
Klippkungen,shipped,385.0,NOK,Nedstrand,5560,NO,1,2019,7,20
Klippkungen,shipped,375.0,NOK,Vadsø,9800,NO,1,2019,7,21
Klippkungen,shipped,502.26,DKK,grevinge,4571,DK,1,2019,7,21
Klippkungen,shipped,316.0,SEK,Ljusne,82675,SE,1,2019,10,10
Klippkungen,shipped,934.0,SEK,Vittsjö,28267,SE,2,2019,7,23
Klippkungen,shipped,934.0,SEK,Vittsjö,28267,SE,2,2019,7,23
Klippkungen,shipped,296.0,SEK,Ingatorp,57031,SE,1,2019,9,21
Klippkungen,shipped,204.61,DKK,Tølløse,4340,DK,1,2019,7,23
Klippkungen,shipped,892.97,DKK,Helsinge,3200,DK,1,2019,7,24
Klippkungen,shipped,789.8,DKK,Høng,4270,DK,2,2019,7,24
Klippkungen,shipped,590.11,DKK,Hørve,4534,DK,1,2019,7,24
Klippkungen,shipped,183.0,SEK,Mjölby,59595,SE,1,2019,10,10
Klippkungen,shipped,1496.0,SEK,Kåge,93431,SE,1,2019,7,25
Klippkungen,shipped,346.0,SEK,Transtrand,78068,SE,1,2019,10,19
Klippkungen,ready,723.23,DKK,Rødovre ,2610,DK,1,2019,7,25
Klippkungen,shipped,406.0,SEK,Ängelsberg,73790,SE,1,2019,7,25
Klippkungen,shipped,71.01,EUR,Mustasaari,65800,FI,1,2019,10,22
Klippkungen,shipped,188.0,SEK,Gagnef,78530,SE,1,2019,9,7
Klippkungen,shipped,1023.66,DKK,Ringsted,4100,DK,1,2019,7,26
Klippkungen,shipped,258.2,DKK,"Herning , snejbjerg",7400,DK,2,2019,7,28
Klippkungen,shipped,2662.0,SEK,Hede,84093,SE,1,2019,7,26
Klippkungen,shipped,545.0,SEK,Malmö,21437,SE,1,2020,1,21
Klippkungen,shipped,256.0,SEK,Örsundsbro,74963,SE,1,2019,7,27
Klippkungen,shipped,504.93,DKK,Køge,4600,DK,1,2019,7,31
Klippkungen,shipped,366.98,DKK,Hatting,8700,DK,1,2019,7,28
Klippkungen,shipped,615.0,SEK,Edane,67170,SE,1,2019,7,28
Klippkungen,shipped,615.0,SEK,Edane,67170,SE,1,2019,7,28
Klippkungen,shipped,582.0,SEK,Edane,67170,SE,1,2019,8,19
Klippkungen,shipped,605.0,SEK,Bandhagen,12472,SE,1,2019,7,28
Klippkungen,shipped,771.36,DKK,Horsens,8700,DK,1,2019,7,28
Klippkungen,shipped,168.0,SEK,Eskilstuna,63228,SE,1,2019,8,8
Klippkungen,shipped,538.24,DKK,Kastrup ,2770,DK,1,2019,7,31
Klippkungen,shipped,685.0,SEK,Sundsvall,85731,SE,1,2019,7,30
Klippkungen,shipped,495.0,SEK,Arvika,67152,SE,1,2019,7,29
Klippkungen,shipped,345.0,SEK,Skelleftehamn,93232,SE,1,2019,10,2
Klippkungen,shipped,656.0,SEK,Trollhättan,46154,SE,1,2019,7,29
Klippkungen,shipped,416.0,SEK,Karlskrona,37191,SE,1,2019,10,10
Klippkungen,shipped,349.0,SEK,Leksand,79330,SE,1,2019,8,20
Klippkungen,shipped,346.0,NOK,Alversund,5911,NO,1,2019,7,30
Klippkungen,shipped,427.0,SEK,Aplared,51696,SE,1,2019,7,30
Klippkungen,shipped,316.0,SEK,Hässleholm,28148,SE,1,2019,7,30
Klippkungen,shipped,549.93,DKK,Hjørring,9800,DK,1,2019,8,5
Klippkungen,shipped,522.3,DKK,Hurup Thy,7760,DK,1,2019,7,31
Klippkungen,shipped,391.0,NOK,Snertingdal,2838,NO,1,2019,9,22
Klippkungen,shipped,425.0,SEK,Gunnarskog,67035,SE,1,2019,8,21
Klippkungen,shipped,833.29,DKK,Kastrup,2770,DK,1,2019,8,29
Klippkungen,shipped,399.0,NOK,Finnsnes,9308,NO,1,2019,8,1
Klippkungen,shipped,801.0,SEK,Bromma,16844,SE,1,2019,8,28
Klippkungen,shipped,724.06,DKK,Rønnede,4683,DK,1,2019,8,1
Klippkungen,shipped,993.0,SEK,Lidingö,18158,SE,1,2019,8,2
Klippkungen,shipped,1570.75,DKK,Valby,2500,DK,1,2019,8,2
Klippkungen,shipped,506.66,DKK,Stenlille,4295,DK,1,2019,9,7
Klippkungen,shipped,649.05,DKK,Jægerspris,3630,DK,1,2019,8,2
Klippkungen,shipped,1338.42,DKK,Jægerspris,3630,DK,3,2019,8,30
Klippkungen,shipped,602.7,SEK,Ekshärad,68361,SE,1,2019,8,3
Klippkungen,shipped,530.0,DKK,hvidovre,2650,DK,1,2020,1,6
Klippkungen,shipped,496.0,SEK,Lyrestad,54873,SE,1,2019,8,21
Klippkungen,shipped,470.78,DKK,Slagelse,4200,DK,1,2019,9,6
Klippkungen,shipped,651.79,DKK,Skanderborg,8660,DK,1,2019,8,4
Klippkungen,shipped,813.0,SEK,Flen,64231,SE,1,2019,12,15
Klippkungen,shipped,327.0,SEK,Orsa,79434,SE,1,2019,9,22
Klippkungen,shipped,400.0,NOK,Trondheim,7039,NO,1,2019,8,5
Klippkungen,shipped,400.0,NOK,Trondheim,7039,NO,1,2019,8,5
Klippkungen,shipped,306.0,NOK,Krokelvdalen,9022,NO,1,2019,8,5
Klippkungen,shipped,391.24,DKK,Borup,4140,DK,1,2019,9,17
Klippkungen,shipped,1259.9,SEK,Uppsala,75752,SE,1,2019,8,6
Klippkungen,shipped,393.0,SEK,Älvsbyn,94235,SE,1,2019,11,27
Klippkungen,shipped,251.1,DKK,Herlev,2730,DK,1,2019,8,6
Klippkungen,shipped,227.0,SEK,Malmberget,98334,SE,1,2019,10,10
Klippkungen,shipped,535.0,SEK,Grevie,26962,SE,1,2019,9,18
Klippkungen,shipped,574.0,SEK,Ånge,841 33,SE,1,2019,10,3
Klippkungen,shipped,711.0,SEK,Alsen,83593,SE,1,2019,9,28
Klippkungen,shipped,404.0,NOK,Mo i Rana,8614,NO,1,2019,8,8
Klippkungen,shipped,896.0,SEK,Arvika,67192,SE,1,2019,11,1
Klippkungen,shipped,896.0,SEK,Arvika,67192,SE,1,2019,11,1
Klippkungen,shipped,247.0,NOK,Inndyr,8140,NO,1,2019,10,10
Klippkungen,shipped,749.2,DKK,Fredericia,7000,DK,1,2019,8,30
Klippkungen,shipped,641.0,SEK,Malmberget,98332,SE,1,2019,9,30
Klippkungen,shipped,773.0,SEK,Flen,64231,SE,1,2019,11,2
Klippkungen,shipped,216.0,SEK,Norrtälje,76175,SE,1,2019,10,10
Klippkungen,shipped,521.25,DKK,Haslev,4690,DK,2,2019,12,26
Klippkungen,shipped,976.0,SEK,Östersund,83139,SE,1,2019,8,10
Klippkungen,shipped,703.38,DKK,Aakirkeby,3720,DK,1,2019,8,11
Klippkungen,shipped,2131.9,SEK,Ljusne,82677,SE,1,2019,8,11
Klippkungen,shipped,176.98,DKK,Fredericia,7000,DK,1,2019,8,12
Klippkungen,shipped,521.52,DKK,"Havdrup, DK",4622,DK,1,2019,8,12
Klippkungen,shipped,313.0,SEK,Göteborg,41478,SE,1,2019,10,10
Klippkungen,shipped,297.0,NOK,Drammen,3046,NO,1,2019,8,14
Klippkungen,shipped,764.8,SEK,Hälleforsnäs,64830,SE,1,2019,8,14
Klippkungen,shipped,337.0,SEK,Vilhelmina,91292,SE,1,2019,11,24
Klippkungen,shipped,592.0,SEK,Norsborg,14556,SE,1,2019,9,6
Klippkungen,shipped,358.0,NOK,Alta,9517,NO,1,2019,12,13
Klippkungen,shipped,347.0,NOK,Ålesund,6008,NO,1,2019,8,15
Klippkungen,ready,390.0,NOK,Tveit,4658,NO,1,2019,8,16
Klippkungen,shipped,402.0,NOK,Røst,8064,NO,1,2019,8,16
Klippkungen,ready,377.0,SEK,Karlskoga,69135,SE,1,2020,2,2
Klippkungen,shipped,287.0,SEK,Vargön,46830,SE,1,2020,1,18
Klippkungen,shipped,1338.0,SEK,Simrishamn,27237,SE,1,2019,10,14
Klippkungen,shipped,692.0,SEK,Gävle,80433,SE,1,2019,11,28
Klippkungen,shipped,692.0,SEK,Gävle,80433,SE,1,2019,11,28
Klippkungen,shipped,910.0,SEK,Lit,83631,SE,1,2019,10,27
Klippkungen,shipped,384.0,NOK,Langevåg,6030,NO,1,2019,8,18
Klippkungen,shipped,307.0,NOK,Foldereid,7985,NO,1,2019,8,19
Klippkungen,shipped,367.0,SEK,Landskrona,26152,SE,1,2019,8,21
Klippkungen,shipped,34.24,EUR,Haukipudas,90830,FI,1,2019,8,21
Klippkungen,shipped,824.0,SEK,Kristinehamn,68196,SE,1,2020,1,25
Klippkungen,shipped,790.0,SEK,Sorunda,14897,SE,1,2019,8,23
Klippkungen,shipped,247.0,SEK,Johannishus,37295,SE,1,2019,10,10
Klippkungen,shipped,594.0,SEK,Grängesberg,77250,SE,1,2019,10,10
Klippkungen,shipped,387.0,NOK,Norheimsund,5600,NO,1,2019,8,22
Klippkungen,shipped,672.8,SEK,Krylbo,77550,SE,1,2019,8,22
Klippkungen,shipped,383.0,SEK,Gävle,80433,SE,1,2019,10,10
Klippkungen,shipped,511.0,SEK,Uppsala,75448,SE,1,2019,10,24
Klippkungen,shipped,187.0,SEK,Surahammar,73533,SE,1,2019,10,10
Klippkungen,ready,1658.0,SEK,Angered,42440,SE,1,2019,12,20
Klippkungen,shipped,754.0,SEK,Göteborg,41875,SE,1,2019,12,27
Klippkungen,shipped,385.0,NOK,Lyngstad,6493,NO,1,2019,9,3
Klippkungen,ready,4931.21,DKK,Ballerup,2750,DK,1,2019,10,12
Klippkungen,shipped,528.0,SEK,Huddinge,14140,SE,1,2019,8,24
Klippkungen,shipped,795.0,SEK,Gnesta,64691,SE,1,2019,11,12
Klippkungen,shipped,425.0,SEK,Norrköping,60208,SE,1,2020,1,7
Klippkungen,shipped,1269.0,SEK,Täby,18773,SE,1,2019,9,2
Klippkungen,shipped,287.0,SEK,Norrköping,60350,SE,1,2019,8,27
Klippkungen,shipped,188.0,SEK,Kopparberg,71432,SE,1,2019,8,27
Klippkungen,shipped,416.0,SEK,Tidaholm,52236,SE,1,2019,8,27
Klippkungen,shipped,335.0,SEK,Göteborg,41706,SE,1,2019,10,10
Klippkungen,shipped,872.0,SEK,VIMMERBY,59837,SE,1,2019,8,28
Klippkungen,shipped,545.0,SEK,Skärblacka,61730,SE,1,2019,10,10
Klippkungen,shipped,644.0,SEK,Skummeslövsstrand,31272,SE,1,2019,8,28
Klippkungen,shipped,855.96,DKK,Kastrup,2770,DK,1,2019,10,4
Klippkungen,shipped,1980.0,SEK,Ronneby,37291,SE,1,2019,11,12
Klippkungen,shipped,1980.0,SEK,Ronneby,37291,SE,1,2019,11,12
Klippkungen,shipped,1980.0,SEK,Ronneby,37291,SE,1,2019,11,12
Klippkungen,shipped,807.34,DKK,Rude,4243,DK,1,2019,8,30
Klippkungen,shipped,400.0,NOK,Atna,2476,NO,1,2019,8,30
Klippkungen,shipped,573.8,SEK,Umeå,90642,SE,1,2019,10,30
Klippkungen,ready,466.0,SEK,Burträsk,93731,SE,1,2019,9,2
Klippkungen,shipped,544.0,SEK,Stöde,86495,SE,1,2019,10,2
Klippkungen,shipped,2082.0,SEK,Hjortsberga,34293,SE,1,2019,9,2
Klippkungen,shipped,774.0,SEK,Vagnhärad,61994,SE,1,2019,9,27
Klippkungen,shipped,774.0,SEK,Vagnhärad,61994,SE,1,2019,9,27
Klippkungen,shipped,441.0,SEK,Göteborg,41523,SE,1,2019,9,29
Klippkungen,shipped,287.0,NOK,Egersund,4370,NO,1,2019,9,3
Klippkungen,shipped,396.0,NOK,Lyngstad,6493,NO,1,2019,9,9
Klippkungen,shipped,1210.0,SEK,Orsa,79492,SE,1,2019,11,25
Klippkungen,shipped,1210.0,SEK,Orsa,79492,SE,2,2019,11,25
Klippkungen,shipped,391.0,NOK,Fjellhamar,1472,NO,1,2019,11,12
Klippkungen,shipped,357.0,SEK,Ronneby,37232,SE,1,2019,10,9
Klippkungen,shipped,524.0,SEK,Hästveda,28276,SE,1,2019,11,19
Klippkungen,shipped,552.48,DKK,Aakirkeby,3720,DK,1,2019,9,8
Klippkungen,shipped,344.0,NOK,Oslo,0258,NO,1,2019,10,10
Klippkungen,shipped,188.0,SEK,Gävle,80429,SE,1,2019,9,9
Klippkungen,shipped,395.0,NOK,Lyngstad,6493,NO,1,2019,12,2
Klippkungen,shipped,356.0,NOK,Fiskå,6143,NO,1,2019,9,23
Klippkungen,shipped,188.0,SEK,Vedum,53461,SE,1,2019,9,10
Klippkungen,shipped,1885.0,SEK,Partille,43343,SE,1,2019,9,11
Klippkungen,shipped,495.0,SEK,Landskrona,26152,SE,1,2019,9,11
